track_id,track_name,track_artist,track_album_name,track_album_release_date,playlist_genre,playlist_subgenre,energy,tempo,danceability,loudness,liveness,valence,speechiness,acousticness,instrumentalness,track_popularity,duration_ms,mode,key,time_signature,release_year,release_month,release_quarter,playlist_specified_genre
4U80gkwi6Qk0fBRcDuzn3E,SEXO ES LA MODA,"Maria Becerra, Yandel",SEXO ES LA MODA,2024-10-01,latin,modern,0.718,105.002,0.848,-4.385,0.116,0.564,0.0557,0.183,1.9e-05,74,165901,0,9,4,2024,10,4,latin_modern
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",Cosa Nuestra,2024-11-01,latin,modern,0.627,155.865,0.687,-4.975,0.0893,0.47,0.181,0.326,0.0,78,206066,1,7,4,2024,11,4,latin_modern
12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,"Joyce Santana, Feid",Ferxxoko,2024-10-01,latin,modern,0.483,171.831,0.753,-6.436,0.0681,0.826,0.273,0.0189,0.0,72,177209,0,3,4,2024,10,4,latin_modern
03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,"Duki, Myke Towers",AMERI,2024-10-01,latin,modern,0.724,101.097,0.556,-3.165,0.217,0.681,0.119,0.267,0.0,82,246889,1,0,3,2024,10,4,latin_modern
5PCGEfALcpGtURIuTqvX0R,PELIGROSA,FloyyMenor,PELIGROSA,2024-07-01,latin,modern,0.442,100.021,0.776,-8.99,0.0723,0.838,0.0575,0.319,1.31e-05,81,136944,0,6,4,2024,7,3,latin_modern
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,Que Sigan Llegando Las Pacas (Extended),2024-10-01,latin,modern,0.614,119.893,0.658,-6.981,0.092,0.465,0.0324,0.105,2.18e-05,79,178337,1,10,3,2024,10,4,latin_modern
1kyLInQ2qgYbK4wZxllfV2,DURO,Quevedo,DURO,2024-10-01,latin,modern,0.719,104.033,0.707,-4.963,0.371,0.701,0.0395,0.223,2e-06,76,162205,0,4,4,2024,10,4,latin_modern
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,$AD BOYZ 4 LIFE II,2023-10-01,latin,modern,0.536,97.541,0.716,-7.798,0.208,0.359,0.0328,0.452,0.0,84,240669,0,2,3,2023,10,4,latin_modern
0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,"Jasiel Nuñez, Peso Pluma",LA ODISEA,2024-11-01,latin,modern,0.594,125.01,0.694,-8.39,0.131,0.672,0.0366,0.396,0.0,75,307565,0,8,3,2024,11,4,latin_modern
3OJDtCdYs8QJnui708tEU3,Soltera,Shakira,Soltera,2024-09-01,latin,modern,0.752,100.076,0.841,-4.735,0.949,0.67,0.105,0.167,0.00046,86,214643,1,2,4,2024,9,3,latin_modern
4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),2024-10-01,latin,modern,0.709,194.055,0.744,-5.778,0.0847,0.712,0.284,0.0501,0.0,79,130880,0,6,4,2024,10,4,latin_modern
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",SE ME OLVIDA,2024-08-01,latin,modern,0.707,82.045,0.786,-4.386,0.121,0.691,0.0635,0.0399,0.0,84,225373,0,7,4,2024,8,3,latin_modern
1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,Grupo Frontera,Hecha Pa' Mí,2024-10-01,latin,modern,0.832,98.582,0.742,-4.267,0.296,0.716,0.0325,0.0857,0.0,82,195846,1,8,4,2024,10,4,latin_modern
1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),"Myke Towers, Peso Pluma",LA PANTERA NEGRA,2024-08-01,latin,modern,0.616,104.008,0.773,-4.516,0.145,0.25,0.0416,0.0565,4.24e-05,72,190107,1,0,4,2024,8,3,latin_modern
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,INCÓMODO,2024-08-01,latin,modern,0.689,120.208,0.724,-7.174,0.0922,0.936,0.0524,0.573,6.77e-06,89,146141,0,7,3,2024,8,3,latin_modern
4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",Ese Vato No Te Queda,2024-10-01,latin,modern,0.74,117.955,0.748,-3.643,0.087,0.618,0.0387,0.0292,0.000109,75,198607,0,7,4,2024,10,4,latin_modern
06ONHS2cu9I7fvzTz3NQvq,Cholo 7,"Fuerza Regida, Luis R Conriquez",Cholo 7,2024-10-01,latin,modern,0.856,136.0,0.691,-5.035,0.0876,0.713,0.0536,0.2,5.09e-05,75,157500,0,6,3,2024,10,4,latin_modern
1qbql17v0Hazo94o5RUyWQ,KINTSUGI,HUMBE,KINTSUGI,2024-09-01,latin,modern,0.464,79.503,0.373,-8.606,0.127,0.301,0.256,0.86,0.0135,80,237908,0,4,3,2024,9,3,latin_modern
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,UWAIE,2024-08-01,latin,modern,0.783,103.001,0.705,-4.783,0.0984,0.454,0.0403,0.138,0.0,86,172427,0,9,4,2024,8,3,latin_modern
7lcbpfihslisNObKdHjyLo,IA,"Clarent, Mora",IA,2024-10-01,latin,modern,0.631,111.93,0.706,-5.812,0.227,0.289,0.0366,0.656,0.0,80,171429,0,0,4,2024,10,4,latin_modern
4Z6pPinNzkGtbgAlE88263,Siento que merezco más,LATIN MAFIA,TODOS LOS DÍAS TODO EL DÍA,2024-10-01,latin,modern,0.445,156.023,0.55,-9.548,0.507,0.512,0.0847,0.262,0.00318,73,166159,1,7,4,2024,10,4,latin_modern
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",INCÓMODO,2024-08-01,latin,modern,0.764,148.853,0.666,-6.297,0.347,0.729,0.116,0.366,0.0,85,163115,0,4,4,2024,8,3,latin_modern
0EhmTBq33eARyOz3SIi4P2,En Otra Vida,"Yami Safdie, Lasso",En Otra Vida,2024-10-01,latin,modern,0.162,184.784,0.459,-11.634,0.137,0.483,0.0425,0.929,0.0,79,153609,1,0,3,2024,10,4,latin_modern
2ss1LK5Kfnjo5EUaCbsgZM,No Son Doritos,"Clave Especial, Luis R Conriquez",No Son Doritos,2024-08-01,latin,modern,0.834,139.995,0.783,-4.623,0.0903,0.92,0.029,0.539,0.000212,81,160714,0,3,3,2024,8,3,latin_modern
60u6hcpH5Qm1M3xESdNBrB,Frente al Mar,Beéle,Frente al Mar,2024-09-01,latin,modern,0.682,100.036,0.75,-3.825,0.112,0.618,0.0945,0.168,1.28e-06,79,165178,1,10,4,2024,9,3,latin_modern
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums",Soltera (W Sound 01),2024-08-01,latin,modern,0.578,199.997,0.734,-4.147,0.113,0.88,0.295,0.155,0.000242,82,142022,1,1,4,2024,8,3,latin_modern
5lKFO0PrOC9jmOlPEdjHsL,DOS DÍAS,"Tito Double P, Peso Pluma",INCÓMODO,2024-08-01,latin,modern,0.513,109.935,0.745,-9.116,0.216,0.929,0.087,0.783,0.0,88,154620,1,1,3,2024,8,3,latin_modern
44zZM2dn9AcOUt5XKUMNJ3,NO PIERDO LA VIDA,"Calle 24, Chuyin",NO PIERDO LA VIDA,2024-09-01,latin,modern,0.824,124.997,0.747,-4.353,0.282,0.793,0.0348,0.184,0.0,77,168547,0,7,3,2024,9,3,latin_modern
2TV1EuYnG5XqEyQSd1EB9X,Como Pacman,"Alemán, Gera MX",Como Pacman,2024-10-01,latin,modern,0.787,165.07,0.809,-3.826,0.0653,0.9,0.125,0.126,0.0011,68,148152,1,8,4,2024,10,4,latin_modern
0BiDnJFB3TlRB6aji7jUz3,Rey Sin Reina,Julión Álvarez y su Norteño Banda,Atento Aviso ... Rey Sin Reina,2024-09-01,latin,modern,0.356,169.653,0.529,-6.612,0.136,0.659,0.0569,0.29,0.0,85,150523,1,3,3,2024,9,3,latin_modern
23W44WWCP8SibyP292TWo5,JACKPOT,"Belinda, Kenia OS",JACKPOT,2024-10-01,latin,modern,0.806,123.009,0.763,-4.946,0.0612,0.594,0.0532,0.0012,1.32e-05,73,193521,1,2,4,2024,10,4,latin_modern
7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,Emilia,noviogangsta <3,2024-10-01,latin,modern,0.872,128.924,0.816,-4.27,0.254,0.94,0.0442,0.25,3.7e-06,77,157209,0,11,4,2024,10,4,latin_modern
4BxzNZpcm1j3JczZzGNe2k,Bandoleros,"Don Omar, Tego Calderón",The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),2006-06-01,latin,hip-hop,0.896,90.622,0.662,-5.311,0.186,0.79,0.251,0.318,0.0,68,305280,0,5,4,2006,6,2,latin_hip-hop
78M7CiqTpJYoPQKkwjM48Z,Rucón,Alemán,Eclipse,2018-05-01,latin,hip-hop,0.59,161.989,0.864,-8.768,0.093,0.579,0.499,0.0196,0.0,69,168560,1,1,4,2018,5,2,latin_hip-hop
2rOnSn2piaqLAlYjtfUBlY,"Raataan Lambiyan (From ""Shershaah"")","Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")",2021-07-01,indian,bollywood,0.63,81.009,0.72,-5.549,0.108,0.512,0.0413,0.615,0.0,70,230292,1,10,4,2021,7,3,indian_bollywood
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")","Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")",2021-08-01,indian,bollywood,0.573,82.941,0.603,-5.843,0.0971,0.236,0.0502,0.478,0.0,68,228855,1,1,4,2021,8,3,indian_bollywood
1smFN2CLqGROu0J0UyvDfL,Shayad,"Pritam, Arijit Singh",Love Aaj Kal (Original Motion Picture Soundtrack),2020-02-01,indian,bollywood,0.468,135.875,0.483,-7.642,0.152,0.319,0.0341,0.784,0.0,73,247941,1,8,4,2020,2,1,indian_bollywood
3hkC9EHFZNQPXrtl8WPHnX,Agar Tum Saath Ho,"Alka Yagnik, Arijit Singh",Tamasha,2015-10-01,indian,bollywood,0.519,122.925,0.562,-8.744,0.172,0.415,0.0326,0.557,0.000268,70,341055,1,3,4,2015,10,4,indian_bollywood
5O932cZmzOZGOGZz9RHx20,Khairiyat,"Pritam, Arijit Singh",Chhichhore,2019-08-01,indian,bollywood,0.481,124.914,0.534,-9.016,0.142,0.293,0.0412,0.697,0.0,71,280282,0,0,4,2019,8,3,indian_bollywood
0BxE4FqsDD1Ot4YuBXwAPp,505,Arctic Monkeys,Favourite Worst Nightmare,2007-04-01,rock,indie,0.866,140.266,0.526,-5.822,0.0945,0.248,0.0568,0.00287,7.78e-05,84,253587,1,0,4,2007,4,2,rock_indie
2WRFD9WczJ975X2K1Y9YVs,Heads Will Roll,Yeah Yeah Yeahs,It's Blitz!,2009-01-01,rock,indie,0.903,132.009,0.562,-4.46,0.298,0.791,0.0296,0.000187,0.0939,68,221000,0,8,4,2009,1,1,rock_indie
2cGxRwrMyEAp8dEbuZaVv6,Instant Crush (feat. Julian Casablancas),"Daft Punk, Julian Casablancas",Random Access Memories,2013-05-01,rock,indie,0.585,109.942,0.775,-9.516,0.077,0.518,0.0271,0.0422,0.619,74,337560,0,10,4,2013,5,2,rock_indie
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,Get Born,2003-01-01,rock,indie,0.957,105.105,0.606,-3.404,0.14,0.603,0.0814,0.00117,0.000295,72,213800,1,2,4,2003,1,1,rock_indie
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,Oracular Spectacular,2007-12-01,rock,indie,0.94,100.99,0.438,-3.249,0.3,0.421,0.0452,8.74e-05,0.0777,73,261000,1,2,3,2007,12,4,rock_indie
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,Woodstock,2017-06-01,rock,feel-good,0.795,79.028,0.801,-5.115,0.0717,0.754,0.0504,0.0417,0.000113,81,163253,0,1,4,2017,6,2,rock_feel-good
6WTFHKrnZpwEBLRS10Ylqs,misses,Dominic Fike,14 minutes,2024-05-01,rock,feel-good,0.509,119.945,0.578,-6.229,0.344,0.586,0.0279,0.13,0.734,80,74379,1,2,4,2024,5,2,rock_feel-good
3HMY0r2BAdpasXMY8rseR0,Too Sweet,Hozier,Unheard,2024-03-01,rock,feel-good,0.62,117.038,0.741,-5.505,0.0398,0.934,0.0412,0.0295,0.000809,79,251424,1,10,4,2024,3,1,rock_feel-good
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,juju<3,Wasted Summers,2023-07-01,rock,feel-good,0.643,103.842,0.633,-8.122,0.78,0.472,0.0252,0.106,0.00831,78,130385,1,0,4,2023,7,3,rock_feel-good
3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,d4vd,Feel It (From The Original Series “Invincible”),2024-03-01,gaming,feel-good,0.593,120.509,0.565,-5.864,0.215,0.429,0.0883,0.0288,0.0,78,157974,1,8,4,2024,3,1,gaming_feel-good
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,The New Abnormal,2020-04-01,rock,feel-good,0.749,164.959,0.593,-5.67,0.314,0.649,0.0475,0.0113,0.106,77,309053,1,5,4,2020,4,2,rock_feel-good
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,Dominic Fike,"Don't Forget About Me, Demos",2018-10-01,rock,feel-good,0.518,151.891,0.815,-6.594,0.104,0.877,0.0897,0.223,0.0,77,177667,0,7,4,2018,10,4,rock_feel-good
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,1984-02-01,rock,feel-good,0.846,103.912,0.611,-5.9,0.0784,0.751,0.0436,0.00509,0.0,77,162920,1,11,4,1984,2,1,rock_feel-good
2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,Royel Otis,Oysters In My Pocket,2022-03-01,indie,feel-good,0.924,168.017,0.598,-4.974,0.17,0.611,0.0623,0.0205,0.799,76,162339,0,6,4,2022,3,1,indie_feel-good
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,2007-04-01,rock,feel-good,0.828,112.056,0.654,-5.377,0.122,0.79,0.0281,0.00146,0.000144,76,183893,0,1,4,2007,4,2,rock_feel-good
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,1998-01-01,rock,feel-good,0.901,113.967,0.621,-5.396,0.0875,0.744,0.0302,0.17,0.0,74,300773,1,2,4,1998,1,1,rock_feel-good
1gH1h30wkQdd9zhY3j7a8T,THE SHADE,Rex Orange County,WHO CARES?,2022-03-01,rock,feel-good,0.509,119.869,0.898,-7.973,0.0876,0.727,0.062,0.391,0.0,74,181507,1,5,4,2022,3,1,rock_feel-good
0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,Big Thief,Vampire Empire,2023-07-01,rock,feel-good,0.572,131.272,0.636,-7.797,0.0878,0.66,0.0913,0.287,0.0,73,192128,1,9,4,2023,7,3,rock_feel-good
2vlkTkPqdATznKHu9gD2c1,Her,The American Dawn,Her,2024-07-01,rock,feel-good,0.603,102.99,0.66,-7.7,0.0751,0.527,0.025,0.00566,0.0144,73,214087,0,3,4,2024,7,3,rock_feel-good
09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus",the record,2023-03-01,rock,feel-good,0.798,126.976,0.502,-5.909,0.0979,0.307,0.0414,0.00291,1.11e-05,72,234933,1,1,4,2023,3,1,rock_feel-good
3NRql0A1Ef4RCvT473iqgD,Hell N Back,Bakar,Hell N Back,2019-08-01,rock,feel-good,0.684,209.688,0.633,-4.314,0.112,0.725,0.591,0.314,8.95e-05,71,213573,0,10,4,2019,8,3,rock_feel-good
0R3TWpoxAhT3HDXM7tpRzS,Ghostride,Crumb,Jinx,2019-06-01,pop,feel-good,0.351,87.057,0.665,-9.424,0.109,0.451,0.0276,0.516,0.819,71,126120,1,2,4,2019,6,2,pop_feel-good
7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,Is This It,2001-07-01,rock,feel-good,0.521,106.035,0.539,-7.46,0.367,0.679,0.0299,0.00425,0.0,69,183440,1,9,4,2001,7,3,rock_feel-good
4RGWHfQeJftd5XrP8JUgFj,Metamodernity,Vansire,Metamodernity,2019-06-01,rock,feel-good,0.544,121.968,0.823,-10.077,0.108,0.826,0.0358,0.389,0.165,69,162663,1,5,4,2019,6,2,rock_feel-good
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,An Awesome Wave,2012-09-01,rock,feel-good,0.658,150.093,0.615,-7.299,0.205,0.293,0.0343,0.096,0.000911,68,227080,1,5,4,2012,9,3,rock_feel-good
63ABAnFKJCp28TAyqf2cGL,ROCKMAN,Mk.gee,ROCKMAN,2024-10-01,rock,feel-good,0.501,134.014,0.781,-9.767,0.0908,0.961,0.0333,0.66,3.78e-06,68,177818,1,3,4,2024,10,4,rock_feel-good
5KqldkCunQ2rWxruMEtGh0,The Gambler,Kenny Rogers,The Gambler,1978-11-01,country,classic,0.501,87.086,0.668,-13.119,0.194,0.858,0.0629,0.342,0.0,73,214880,1,4,4,1978,11,4,country_classic
4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,George Strait,Strait From The Heart,1982-01-01,country,classic,0.361,121.059,0.606,-16.031,0.38,0.621,0.0346,0.264,3.39e-05,70,173467,1,9,4,1982,1,1,country_classic
7nVQ8mo77KaUvhUQzh4vMy,Mammas Don't Let Your Babies Grow up to Be Cowboys,"Waylon Jennings, Willie Nelson",Waylon & Willie,1978-01-01,country,classic,0.361,187.711,0.363,-14.398,0.154,0.612,0.0499,0.623,0.00119,68,152867,1,9,3,1978,1,1,country_classic
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),"SZA, Travis Scott",SOS,2022-12-01,r&b,modern,0.586,78.259,0.434,-7.612,0.146,0.239,0.138,0.753,0.0144,80,239613,1,9,4,2022,12,4,r&b_modern
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,Blonde,2016-08-01,r&b,modern,0.545,159.94,0.545,-7.362,0.417,0.549,0.107,0.667,5.48e-05,87,184516,1,9,3,2016,8,3,r&b_modern
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",Freudian,2017-08-01,r&b,modern,0.364,75.24,0.524,-10.209,0.1,0.436,0.0367,0.808,0.0,84,209831,1,7,4,2017,8,3,r&b_modern
68vgtRHr7iZHpzGpon6Jlo,My Boo,"USHER, Alicia Keys",Confessions (Expanded Edition),2004-03-01,r&b,modern,0.507,86.412,0.662,-8.238,0.0465,0.676,0.118,0.257,0.0,79,223440,1,5,4,2004,3,1,r&b_modern
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,All I Want Is You,2010-11-01,pop,modern,0.607,81.001,0.684,-8.127,0.191,0.498,0.1,0.0267,0.000307,85,195373,0,11,4,2010,11,4,pop_modern
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,SOS,2022-12-01,r&b,modern,0.551,143.008,0.559,-7.231,0.11,0.392,0.132,0.141,0.0,86,201800,1,5,4,2022,12,4,r&b_modern
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,2003-12-01,r&b,modern,0.444,118.402,0.609,-9.129,0.104,0.166,0.106,0.603,6.86e-06,81,228707,1,7,3,2003,12,4,r&b_modern
5NijSs5dAwaIybq1GaRTIe,Poison,Brent Faiyaz,Poison,2016-08-01,r&b,modern,0.394,117.489,0.689,-10.102,0.0859,0.382,0.065,0.711,0.000905,78,212992,0,2,3,2016,8,3,r&b_modern
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,No More Drama,2001-08-01,pop,modern,0.551,92.887,0.911,-3.75,0.0863,0.969,0.045,0.133,4.35e-05,78,265867,0,8,4,2001,8,3,pop_modern
5Lgcn7u07bHuqbOtXkN62u,With You,Chris Brown,Exclusive (Expanded Edition),2007-11-01,r&b,modern,0.693,86.009,0.662,-4.298,0.145,0.655,0.0698,0.134,0.0,74,252120,1,3,4,2007,11,4,r&b_modern
2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,SZA,Ctrl,2017-06-01,r&b,modern,0.684,112.912,0.692,-7.364,0.156,0.406,0.155,0.131,0.0,80,231253,1,6,4,2017,6,2,r&b_modern
1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,Miguel,All I Want Is You,2010-11-01,r&b,modern,0.239,113.451,0.372,-11.314,0.168,0.127,0.0296,0.856,0.000175,79,102813,0,6,4,2010,11,4,r&b_modern
1zgHn1EqUyA0HqNYMdJ5ia,Best Time,Brent Faiyaz,Larger Than Life,2023-10-01,r&b,modern,0.307,92.995,0.81,-7.215,0.0779,0.697,0.12,0.16,0.00298,80,82509,1,9,4,2023,10,4,r&b_modern
6oEVnWKgPqIEPc53OYDNqG,Could've Been (feat. Bryson Tiller),"H.E.R., Bryson Tiller",I Used To Know Her,2019-08-01,r&b,modern,0.352,102.679,0.45,-11.733,0.249,0.408,0.267,0.649,3.8e-06,75,252747,0,1,4,2019,8,3,r&b_modern
6zMUIb4uce1CzpbjR3vMdN,Foolish,Ashanti,Ashanti,2002-01-01,r&b,modern,0.695,90.119,0.665,-5.763,0.106,0.707,0.0532,0.347,0.0,72,227387,1,0,4,2002,1,1,r&b_modern
0KQx6HOpJueiSkztcS0r7D,Fallin',Alicia Keys,Songs In A Minor,2001-06-01,r&b,modern,0.609,95.986,0.652,-7.519,0.233,0.482,0.037,0.263,0.00101,76,210200,0,11,3,2001,6,2,r&b_modern
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,SOS,2022-12-01,r&b,modern,0.284,99.796,0.358,-8.285,0.183,0.276,0.0285,0.805,0.0,84,180853,1,7,3,2022,12,4,r&b_modern
2J6OF7CkpdQGSfm1wdclqn,Clouded,Brent Faiyaz,Fuck The World,2020-02-01,r&b,modern,0.344,65.203,0.583,-8.765,0.143,0.581,0.0559,0.774,0.0,78,110129,1,2,3,2020,2,1,r&b_modern
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,In My Own Words,2006-01-01,r&b,modern,0.574,92.795,0.452,-8.336,0.189,0.578,0.311,0.245,0.0,78,207187,1,6,4,2006,1,1,r&b_modern
6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,"Brandy, Monica",Never Say Never,1998-05-01,r&b,modern,0.707,93.145,0.704,-6.537,0.318,0.761,0.0391,0.539,0.00106,73,294787,0,1,4,1998,5,2,r&b_modern
7DFnq8FYhHMCylykf6ZCxA,Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),2005-01-01,blues,modern,0.612,86.768,0.536,-5.847,0.209,0.57,0.272,0.119,0.0,71,229040,1,4,4,2005,1,1,blues_modern
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,SOS,2022-12-01,r&b,modern,0.735,88.98,0.644,-5.747,0.161,0.418,0.0391,0.0521,0.144,86,153947,1,8,4,2022,12,4,r&b_modern
2JqkpMe2eJToJNHEqkJeCu,Forever Yours,Brent Faiyaz,Larger Than Life,2023-10-01,r&b,modern,0.503,137.007,0.646,-7.472,0.652,0.789,0.0312,0.00426,0.000279,77,96369,1,2,4,2023,10,4,r&b_modern
0mZ5GyrHG908lqrHaTw4hi,No One,Alicia Keys,No One (Remixes),2007-10-01,r&b,modern,0.552,90.098,0.641,-5.423,0.148,0.152,0.0283,0.027,4.63e-06,76,254524,0,1,4,2007,10,4,r&b_modern
030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),USHER,Raymond v Raymond (Expanded Edition),2010-03-01,r&b,modern,0.698,95.975,0.59,-4.262,0.107,0.352,0.0286,0.000176,0.0,76,224093,1,11,4,2010,3,1,r&b_modern
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,"Jhené Aiko, Swae Lee",Trip,2017-09-01,r&b,modern,0.61,125.99,0.741,-7.34,0.534,0.72,0.0511,0.316,0.0,76,276960,0,6,4,2017,9,3,r&b_modern
2hNf1rawV2XAZ6Jld2Fxwf,Always On Time,"Ja Rule, Ashanti",Pain Is Love,2001-10-01,r&b,modern,0.705,96.644,0.838,-6.131,0.336,0.837,0.29,0.195,0.0,72,245093,0,5,4,2001,10,4,r&b_modern
3XgGQ1wjo5khvq2UImjyNF,ALL MINE,Brent Faiyaz,WASTELAND,2022-07-01,r&b,modern,0.378,141.967,0.617,-8.54,0.11,0.22,0.0315,0.428,9.16e-05,76,216063,1,9,4,2022,7,3,r&b_modern
2oVVaVY0LkzwAYYcyzon6Z,Heart Of A Woman,Summer Walker,Heart Of A Woman,2024-10-01,r&b,modern,0.43,129.93,0.716,-8.28,0.146,0.472,0.112,0.482,0.0,74,171000,0,9,4,2024,10,4,r&b_modern
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,USHER,8701,2001-08-01,blues,modern,0.629,93.985,0.657,-4.938,0.254,0.726,0.0782,0.194,0.0,69,266893,1,6,4,2001,8,3,blues_modern
5nkUIVKqOqdpB6ApKgEMkv,Stay Ready (What A Life),"Jhené Aiko, Kendrick Lamar",Sail Out,2013-01-01,r&b,modern,0.493,82.887,0.347,-11.548,0.127,0.308,0.29,0.455,0.00366,75,382760,0,8,4,2013,1,1,r&b_modern
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),"SZA, Travis Scott",Ctrl,2017-06-01,r&b,modern,0.594,135.002,0.795,-6.2,0.162,0.409,0.0748,0.112,0.0,77,275080,1,0,4,2017,6,2,r&b_modern
5PvVkf1Yuq3XyMqqjPiKPd,Been Away,Brent Faiyaz,Fuck The World,2020-02-01,r&b,modern,0.5,132.798,0.602,-9.377,0.295,0.395,0.298,0.477,5.69e-05,75,223630,1,8,4,2020,2,1,r&b_modern
08SB2OtZkaliju77WYEKxk,No Love (with SZA),"Summer Walker, SZA",Still Over It,2021-11-01,r&b,modern,0.618,133.876,0.707,-5.825,0.293,0.517,0.19,0.17,0.0,72,231498,0,1,4,2021,11,4,r&b_modern
7z3N2W7Xz1t2G2sAO8wFVH,Burn,USHER,Confessions (Expanded Edition),2004-03-01,r&b,modern,0.477,119.928,0.796,-7.161,0.12,0.685,0.108,0.314,0.0,70,231933,1,1,4,2004,3,1,r&b_modern
34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),2008-01-01,r&b,modern,0.681,171.864,0.673,-5.693,0.235,0.707,0.118,0.52,0.0,77,232000,1,1,4,2008,1,1,r&b_modern
7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,Mario,Turning Point,2004-03-01,blues,modern,0.588,94.519,0.686,-8.343,0.0954,0.617,0.0554,0.178,0.0,75,249120,0,7,4,2004,3,1,blues_modern
5iwUwADk4uQUvgMF6PlTRl,Upset (feat. Tommy Richman & FELIX!),"Brent Faiyaz, FELIX!, Tommy Richman",Larger Than Life,2023-10-01,r&b,modern,0.5,135.03,0.856,-9.393,0.104,0.886,0.18,0.487,0.0,75,177900,1,11,4,2023,10,4,r&b_modern
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),"Kehlani, Ty Dolla $ign",While We Wait,2019-02-01,r&b,modern,0.725,146.163,0.61,-5.131,0.154,0.291,0.15,0.367,0.0,73,201788,1,8,4,2019,2,1,r&b_modern
